Time,P1,P3,P5,P7
5.4960435e+00, 1.8801333e+03, 1.1918667e+03, 3.5886667e+02, 3.8546667e+02
5.4970505e+00, 1.8750667e+03, 1.1914000e+03, 3.5793333e+02, 3.8460000e+02
5.4980574e+00, 1.8704667e+03, 1.1890667e+03, 3.5426667e+02, 3.8593333e+02
5.4990386e+00, 1.8700000e+03, 1.1868000e+03, 3.5193333e+02, 3.8733333e+02
5.5000456e+00, 1.8714000e+03, 1.1868000e+03, 3.5560000e+02, 3.8733333e+02
5.5010526e+00, 1.8755333e+03, 1.1904667e+03, 3.5886667e+02, 3.8733333e+02
5.5020337e+00, 1.8755333e+03, 1.1904667e+03, 3.5426667e+02, 3.8546667e+02
5.5030407e+00, 1.8704667e+03, 1.1877333e+03, 3.4826667e+02, 3.8413333e+02
5.5040477e+00, 1.8691333e+03, 1.1868000e+03, 3.4320000e+02, 3.8413333e+02
5.5050546e+00, 1.8691333e+03, 1.1877333e+03, 3.3953333e+02, 3.8046667e+02
5.5060358e+00, 1.8677333e+03, 1.1882000e+03, 3.4320000e+02, 3.7766667e+02
5.5070428e+00, 1.8654000e+03, 1.1882000e+03, 3.5146667e+02, 3.7766667e+02
5.5080497e+00, 1.8663333e+03, 1.1890667e+03, 3.5380000e+02, 3.7446667e+02
5.5090567e+00, 1.8682000e+03, 1.1914000e+03, 3.5060000e+02, 3.7033333e+02
5.5100379e+00, 1.8682000e+03, 1.1914000e+03, 3.5146667e+02, 3.6760000e+02
5.5110449e+00, 1.8645333e+03, 1.1882000e+03, 3.5380000e+02, 3.6433333e+02
5.5120518e+00, 1.8626667e+03, 1.1882000e+03, 3.4780000e+02, 3.6300000e+02
5.5130330e+00, 1.8645333e+03, 1.1900000e+03, 3.4186667e+02, 3.6253333e+02
5.5140400e+00, 1.8677333e+03, 1.1928000e+03, 3.4320000e+02, 3.6160000e+02
5.5150469e+00, 1.8700000e+03, 1.1964667e+03, 3.4553333e+02, 3.6066667e+02
5.5160539e+00, 1.8700000e+03, 1.1992000e+03, 3.4506667e+02, 3.5886667e+02
5.5170351e+00, 1.8668000e+03, 1.1973333e+03, 3.4273333e+02, 3.5653333e+02
5.5180420e+00, 1.8677333e+03, 1.1964667e+03, 3.4413333e+02, 3.5426667e+02
5.5190490e+00, 1.8714000e+03, 1.2001333e+03, 3.4780000e+02, 3.5146667e+02
5.5200560e+00, 1.8755333e+03, 1.2052000e+03, 3.4920000e+02, 3.4646667e+02
5.5210371e+00, 1.8755333e+03, 1.2060667e+03, 3.5013333e+02, 3.4140000e+02
5.5220441e+00, 1.8704667e+03, 1.2024000e+03, 3.5146667e+02, 3.3773333e+02
5.5230511e+00, 1.8704667e+03, 1.2024000e+03, 3.5426667e+02, 3.3493333e+02
5.5240581e+00, 1.8750667e+03, 1.2088667e+03, 3.5886667e+02, 3.3220000e+02
5.5250392e+00, 1.8750667e+03, 1.2125333e+03, 3.6386667e+02, 3.3126667e+02
5.5260462e+00, 1.8736667e+03, 1.2102000e+03, 3.6480000e+02, 3.3126667e+02
5.5270532e+00, 1.8728000e+03, 1.2088667e+03, 3.6160000e+02, 3.3360000e+02
5.5280343e+00, 1.8741333e+03, 1.2098000e+03, 3.5793333e+02, 3.3586667e+02
5.5290413e+00, 1.8750667e+03, 1.2102000e+03, 3.5560000e+02, 3.3493333e+02
5.5300483e+00, 1.8728000e+03, 1.2079333e+03, 3.5193333e+02, 3.3633333e+02
5.5310553e+00, 1.8714000e+03, 1.2098000e+03, 3.5013333e+02, 3.4233333e+02
5.5320364e+00, 1.8691333e+03, 1.2139333e+03, 3.4780000e+02, 3.4646667e+02
5.5330434e+00, 1.8645333e+03, 1.2134667e+03, 3.4320000e+02, 3.5013333e+02
5.5340504e+00, 1.8654000e+03, 1.2088667e+03, 3.4413333e+02, 3.5426667e+02
5.5350573e+00, 1.8728000e+03, 1.2074667e+03, 3.4920000e+02, 3.5380000e+02
5.5360385e+00, 1.8801333e+03, 1.2111333e+03, 3.4780000e+02, 3.5240000e+02
5.5370455e+00, 1.8810667e+03, 1.2171333e+03, 3.4506667e+02, 3.5240000e+02
5.5380525e+00, 1.8704667e+03, 1.2162000e+03, 3.4553333e+02, 3.5146667e+02
5.5390336e+00, 1.8590000e+03, 1.2079333e+03, 3.4780000e+02, 3.5286667e+02
5.5400406e+00, 1.8580667e+03, 1.2015333e+03, 3.5513333e+02, 3.5653333e+02
5.5410476e+00, 1.8654000e+03, 1.2047333e+03, 3.5933333e+02, 3.5380000e+02
5.5420545e+00, 1.8714000e+03, 1.2102000e+03, 3.5286667e+02, 3.4600000e+02
5.5430357e+00, 1.8682000e+03, 1.2088667e+03, 3.4686667e+02, 3.4093333e+02
5.5440427e+00, 1.8594667e+03, 1.2065333e+03, 3.5746667e+02, 3.4273333e+02
5.5450496e+00, 1.8521333e+03, 1.2079333e+03, 3.6846667e+02, 3.4646667e+02
5.5460566e+00, 1.8558000e+03, 1.2111333e+03, 3.6480000e+02, 3.4733333e+02
5.5470378e+00, 1.8677333e+03, 1.2148000e+03, 3.5513333e+02, 3.4140000e+02
5.5480448e+00, 1.8764667e+03, 1.2162000e+03, 3.5286667e+02, 3.3266667e+02
5.5490517e+00, 1.8801333e+03, 1.2189333e+03, 3.6760000e+02, 3.3126667e+02
5.5500329e+00, 1.8764667e+03, 1.2249333e+03, 3.7633333e+02, 3.3126667e+02
5.5510399e+00, 1.8626667e+03, 1.2189333e+03, 3.6386667e+02, 3.3080000e+02
5.5520468e+00, 1.8502667e+03, 1.2024000e+03, 3.5513333e+02, 3.2986667e+02
5.5530538e+00, 1.8594667e+03, 1.2052000e+03, 3.5933333e+02, 3.2713333e+02
5.5540350e+00, 1.8842667e+03, 1.2286000e+03, 3.6620000e+02, 3.2113333e+02
5.5550419e+00, 1.8879333e+03, 1.2322667e+03, 3.6893333e+02, 3.1700000e+02
5.5560489e+00, 1.8714000e+03, 1.2134667e+03, 3.6893333e+02, 3.1746667e+02
5.5570559e+00, 1.8668000e+03, 1.2088667e+03, 3.7400000e+02, 3.2073333e+02
5.5580371e+00, 1.8750667e+03, 1.2176000e+03, 3.7906667e+02, 3.1746667e+02
5.5590440e+00, 1.8815333e+03, 1.2208000e+03, 3.7720000e+02, 3.1566667e+02
5.5600510e+00, 1.8861333e+03, 1.2176000e+03, 3.7400000e+02, 3.1200000e+02
5.5610580e+00, 1.8925333e+03, 1.2176000e+03, 3.7540000e+02, 3.0920000e+02
5.5620391e+00, 1.8971333e+03, 1.2212667e+03, 3.7353333e+02, 3.0920000e+02
5.5630461e+00, 1.8934667e+03, 1.2222000e+03, 3.6666667e+02, 3.0966667e+02
5.5640531e+00, 1.8888667e+03, 1.2176000e+03, 3.6160000e+02, 3.0920000e+02
5.5650342e+00, 1.8911333e+03, 1.2125333e+03, 3.5886667e+02, 3.0966667e+02
5.5660412e+00, 1.8998667e+03, 1.2148000e+03, 3.5886667e+02, 3.1060000e+02
5.5670482e+00, 1.9114000e+03, 1.2235333e+03, 3.6300000e+02, 3.0833333e+02
5.5680552e+00, 1.9146000e+03, 1.2300000e+03, 3.6620000e+02, 3.0833333e+02
5.5690363e+00, 1.9058667e+03, 1.2244667e+03, 3.6386667e+02, 3.1246667e+02
5.5700433e+00, 1.8971333e+03, 1.2134667e+03, 3.6386667e+02, 3.1613333e+02
5.5710503e+00, 1.8962000e+03, 1.2098000e+03, 3.6300000e+02, 3.1613333e+02
5.5720573e+00, 1.9022000e+03, 1.2162000e+03, 3.5380000e+02, 3.1426667e+02
5.5730384e+00, 1.9095333e+03, 1.2286000e+03, 3.4506667e+02, 3.1426667e+02
5.5740454e+00, 1.9072667e+03, 1.2346000e+03, 3.4273333e+02, 3.1700000e+02
5.5750524e+00, 1.8971333e+03, 1.2272000e+03, 3.3953333e+02, 3.2113333e+02
5.5760335e+00, 1.8898000e+03, 1.2125333e+03, 3.3446667e+02, 3.2713333e+02
5.5770405e+00, 1.8976000e+03, 1.2111333e+03, 3.2713333e+02, 3.2760000e+02
5.5780475e+00, 1.9146000e+03, 1.2272000e+03, 3.2206667e+02, 3.2346667e+02
5.5790544e+00, 1.9146000e+03, 1.2332000e+03, 3.2160000e+02, 3.1980000e+02
5.5800356e+00, 1.8990000e+03, 1.2244667e+03, 3.1933333e+02, 3.2073333e+02
5.5810426e+00, 1.8861333e+03, 1.2148000e+03, 3.1700000e+02, 3.2713333e+02
5.5820495e+00, 1.8842667e+03, 1.2111333e+03, 3.1700000e+02, 3.2900000e+02
5.5830565e+00, 1.8952667e+03, 1.2171333e+03, 3.1106667e+02, 3.2253333e+02
5.5840377e+00, 1.9086000e+03, 1.2300000e+03, 3.0140000e+02, 3.1613333e+02
5.5850447e+00, 1.9122667e+03, 1.2392000e+03, 3.0093333e+02, 3.1746667e+02
5.5860516e+00, 1.9049333e+03, 1.2396667e+03, 3.1060000e+02, 3.2253333e+02
5.5870586e+00, 1.9044667e+03, 1.2410000e+03, 3.1566667e+02, 3.2486667e+02
5.5880398e+00, 1.9132000e+03, 1.2433333e+03, 3.1473333e+02, 3.2440000e+02
5.5890467e+00, 1.9260667e+03, 1.2446667e+03, 3.1566667e+02, 3.2113333e+02
5.5900537e+00, 1.9430667e+03, 1.2626000e+03, 3.1793333e+02, 3.1426667e+02
5.5910349e+00, 1.9532000e+03, 1.2814667e+03, 3.2713333e+02, 3.1200000e+02
5.5920418e+00, 1.9380000e+03, 1.2750000e+03, 3.3813333e+02, 3.1473333e+02
5.5930488e+00, 1.9136667e+03, 1.2575333e+03, 3.3773333e+02, 3.1700000e+02
5.5940558e+00, 1.9160000e+03, 1.2594000e+03, 3.4273333e+02, 3.2073333e+02
5.5950370e+00, 1.9366667e+03, 1.2764000e+03, 3.5286667e+02, 3.1566667e+02
5.5960439e+00, 1.9454000e+03, 1.2860667e+03, 3.5746667e+02, 3.0920000e+02
5.5970509e+00, 1.9334000e+03, 1.2791333e+03, 3.6846667e+02, 3.1106667e+02
5.5980579e+00, 1.9173333e+03, 1.2676667e+03, 3.8086667e+02, 3.1333333e+02
5.5990390e+00, 1.9160000e+03, 1.2704000e+03, 3.8593333e+02, 3.1746667e+02
5.6000460e+00, 1.9196667e+03, 1.2750000e+03, 3.8873333e+02, 3.1980000e+02
5.6010530e+00, 1.9246667e+03, 1.2740667e+03, 3.8366667e+02, 3.1473333e+02
5.6020341e+00, 1.9380000e+03, 1.2800667e+03, 3.7493333e+02, 3.1333333e+02
5.6030411e+00, 1.9408000e+03, 1.2846667e+03, 3.7033333e+02, 3.1426667e+02
5.6040481e+00, 1.9366667e+03, 1.2851333e+03, 3.6620000e+02, 3.1426667e+02
5.6050551e+00, 1.9352667e+03, 1.2860667e+03, 3.6253333e+02, 3.1700000e+02
5.6060362e+00, 1.9334000e+03, 1.2810000e+03, 3.5793333e+02, 3.1700000e+02
5.6070432e+00, 1.9421333e+03, 1.2814667e+03, 3.5193333e+02, 3.1613333e+02
5.6080502e+00, 1.9564000e+03, 1.2865333e+03, 3.5060000e+02, 3.1746667e+02
5.6090572e+00, 1.9614667e+03, 1.2860667e+03, 3.4780000e+02, 3.1613333e+02
5.6100383e+00, 1.9586667e+03, 1.2810000e+03, 3.4186667e+02, 3.1700000e+02
5.6110453e+00, 1.9532000e+03, 1.2727333e+03, 3.4046667e+02, 3.1933333e+02
5.6120523e+00, 1.9504000e+03, 1.2644667e+03, 3.3540000e+02, 3.1746667e+02
5.6130334e+00, 1.9513333e+03, 1.2616667e+03, 3.2573333e+02, 3.1613333e+02
5.6140404e+00, 1.9568667e+03, 1.2612000e+03, 3.1980000e+02, 3.1566667e+02
5.6150474e+00, 1.9605333e+03, 1.2616667e+03, 3.1566667e+02, 3.1566667e+02
5.6160543e+00, 1.9568667e+03, 1.2552667e+03, 3.1426667e+02, 3.1840000e+02
5.6170355e+00, 1.9518000e+03, 1.2446667e+03, 3.1473333e+02, 3.2073333e+02
5.6180425e+00, 1.9518000e+03, 1.2396667e+03, 3.1200000e+02, 3.2113333e+02
5.6190494e+00, 1.9564000e+03, 1.2392000e+03, 3.0873333e+02, 3.2440000e+02
5.6200564e+00, 1.9665333e+03, 1.2470000e+03, 3.1060000e+02, 3.2486667e+02
5.6210376e+00, 1.9724667e+03, 1.2529333e+03, 3.0740000e+02, 3.2440000e+02
5.6220446e+00, 1.9688000e+03, 1.2465333e+03, 3.0600000e+02, 3.3080000e+02
5.6230515e+00, 1.9674000e+03, 1.2419333e+03, 3.0740000e+02, 3.3726667e+02
5.6240327e+00, 1.9688000e+03, 1.2446667e+03, 3.0693333e+02, 3.4000000e+02
5.6250397e+00, 1.9674000e+03, 1.2465333e+03, 3.0600000e+02, 3.4140000e+02
5.6260466e+00, 1.9637333e+03, 1.2465333e+03, 3.0093333e+02, 3.4273333e+02
5.6270536e+00, 1.9591333e+03, 1.2446667e+03, 2.9726667e+02, 3.4646667e+02
5.6280348e+00, 1.9550000e+03, 1.2419333e+03, 2.9453333e+02, 3.5100000e+02
5.6290417e+00, 1.9541333e+03, 1.2396667e+03, 2.9086667e+02, 3.5426667e+02
5.6300487e+00, 1.9541333e+03, 1.2428667e+03, 2.9086667e+02, 3.5886667e+02
5.6310557e+00, 1.9527333e+03, 1.2446667e+03, 2.8993333e+02, 3.6066667e+02
5.6320369e+00, 1.9490667e+03, 1.2428667e+03, 2.8713333e+02, 3.6300000e+02
5.6330438e+00, 1.9458667e+03, 1.2405333e+03, 2.8166667e+02, 3.6526667e+02
5.6340508e+00, 1.9476667e+03, 1.2428667e+03, 2.7613333e+02, 3.6573333e+02
5.6350578e+00, 1.9504000e+03, 1.2456000e+03, 2.7613333e+02, 3.6666667e+02
5.6360389e+00, 1.9518000e+03, 1.2479333e+03, 2.7753333e+02, 3.6433333e+02
5.6370459e+00, 1.9527333e+03, 1.2506667e+03, 2.7473333e+02, 3.6160000e+02
5.6380529e+00, 1.9518000e+03, 1.2502000e+03, 2.7013333e+02, 3.5933333e+02
5.6390340e+00, 1.9513333e+03, 1.2483333e+03, 2.6786667e+02, 3.5933333e+02
5.6400410e+00, 1.9532000e+03, 1.2520667e+03, 2.6646667e+02, 3.5933333e+02
5.6410480e+00, 1.9541333e+03, 1.2543333e+03, 2.6646667e+02, 3.5886667e+02
5.6420550e+00, 1.9550000e+03, 1.2538667e+03, 2.6880000e+02, 3.6020000e+02
5.6430361e+00, 1.9554667e+03, 1.2552667e+03, 2.6926667e+02, 3.6066667e+02
5.6440431e+00, 1.9554667e+03, 1.2580000e+03, 2.6740000e+02, 3.5933333e+02
5.6450501e+00, 1.9550000e+03, 1.2603333e+03, 2.6740000e+02, 3.5886667e+02
5.6460571e+00, 1.9532000e+03, 1.2594000e+03, 2.6880000e+02, 3.5933333e+02
5.6470382e+00, 1.9527333e+03, 1.2589333e+03, 2.7246667e+02, 3.6160000e+02
5.6480452e+00, 1.9527333e+03, 1.2575333e+03, 2.7386667e+02, 3.6433333e+02
5.6490522e+00, 1.9513333e+03, 1.2552667e+03, 2.7246667e+02, 3.6760000e+02
5.6500591e+00, 1.9504000e+03, 1.2580000e+03, 2.7106667e+02, 3.6893333e+02
5.6510403e+00, 1.9495333e+03, 1.2594000e+03, 2.6926667e+02, 3.7080000e+02
5.6520473e+00, 1.9495333e+03, 1.2589333e+03, 2.6373333e+02, 3.7400000e+02
5.6530542e+00, 1.9527333e+03, 1.2640000e+03, 2.5546667e+02, 3.7586667e+02
5.6540354e+00, 1.9550000e+03, 1.2676667e+03, 2.4813333e+02, 3.7953333e+02
5.6550424e+00, 1.9554667e+03, 1.2667333e+03, 2.3940000e+02, 3.8320000e+02
5.6560493e+00, 1.9591333e+03, 1.2681333e+03, 2.2926667e+02, 3.8546667e+02
5.6570563e+00, 1.9637333e+03, 1.2704000e+03, 2.1873333e+02, 3.8593333e+02
5.6580375e+00, 1.9628667e+03, 1.2704000e+03, 2.1460000e+02, 3.8460000e+02
5.6590445e+00, 1.9591333e+03, 1.2676667e+03, 2.1460000e+02, 3.8460000e+02
5.6600514e+00, 1.9550000e+03, 1.2644667e+03, 2.1460000e+02, 3.8826667e+02
5.6610584e+00, 1.9513333e+03, 1.2630667e+03, 2.1366667e+02, 3.9193333e+02
5.6620396e+00, 1.9490667e+03, 1.2594000e+03, 2.1366667e+02, 3.9420000e+02
5.6630465e+00, 1.9476667e+03, 1.2594000e+03, 2.1180000e+02, 3.9560000e+02
5.6640535e+00, 1.9444667e+03, 1.2626000e+03, 2.0126667e+02, 3.9560000e+02
5.6650347e+00, 1.9394000e+03, 1.2566667e+03, 1.9480000e+02, 3.9746667e+02
5.6660416e+00, 1.9380000e+03, 1.2506667e+03, 1.9526667e+02, 4.0340000e+02
5.6670486e+00, 1.9394000e+03, 1.2552667e+03, 1.8886667e+02, 4.0706667e+02
5.6680556e+00, 1.9408000e+03, 1.2594000e+03, 1.8013333e+02, 4.0986667e+02
5.6690368e+00, 1.9408000e+03, 1.2589333e+03, 1.7506667e+02, 4.1400000e+02
5.6700437e+00, 1.9421333e+03, 1.2640000e+03, 1.6633333e+02, 4.1720000e+02
5.6710507e+00, 1.9476667e+03, 1.2681333e+03, 1.5573333e+02, 4.1900000e+02
5.6720577e+00, 1.9490667e+03, 1.2676667e+03, 1.4793333e+02, 4.2406667e+02
5.6730388e+00, 1.9481333e+03, 1.2718000e+03, 1.3826667e+02, 4.2500000e+02
5.6740458e+00, 1.9490667e+03, 1.2764000e+03, 1.3046667e+02, 4.2733333e+02
5.6750528e+00, 1.9440000e+03, 1.2690667e+03, 1.2313333e+02, 4.2913333e+02
5.6760339e+00, 1.9408000e+03, 1.2653333e+03, 1.1946667e+02, 4.3006667e+02
5.6770409e+00, 1.9416667e+03, 1.2681333e+03, 1.1853333e+02, 4.3146667e+02
5.6780479e+00, 1.9343333e+03, 1.2626000e+03, 1.1946667e+02, 4.3146667e+02
5.6790549e+00, 1.9297333e+03, 1.2575333e+03, 1.2313333e+02, 4.3280000e+02
5.6800360e+00, 1.9306667e+03, 1.2594000e+03, 1.2586667e+02, 4.3513333e+02
5.6810430e+00, 1.9297333e+03, 1.2580000e+03, 1.2726667e+02, 4.3420000e+02
5.6820500e+00, 1.9316000e+03, 1.2543333e+03, 1.3413333e+02, 4.3600000e+02
5.6830570e+00, 1.9320667e+03, 1.2529333e+03, 1.3966667e+02, 4.3646667e+02
5.6840381e+00, 1.9320667e+03, 1.2543333e+03, 1.4566667e+02, 4.3373333e+02
5.6850451e+00, 1.9334000e+03, 1.2580000e+03, 1.5440000e+02, 4.3373333e+02
5.6860521e+00, 1.9320667e+03, 1.2566667e+03, 1.5946667e+02, 4.3233333e+02
5.6870332e+00, 1.9343333e+03, 1.2589333e+03, 1.6540000e+02, 4.3280000e+02
5.6880402e+00, 1.9371333e+03, 1.2626000e+03, 1.7506667e+02, 4.3600000e+02
5.6890472e+00, 1.9366667e+03, 1.2616667e+03, 1.8013333e+02, 4.3600000e+02
5.6900541e+00, 1.9394000e+03, 1.2653333e+03, 1.8013333e+02, 4.3926667e+02
5.6910353e+00, 1.9416667e+03, 1.2667333e+03, 1.7780000e+02, 4.4293333e+02
5.6920423e+00, 1.9394000e+03, 1.2653333e+03, 1.7553333e+02, 4.4433333e+02
5.6930492e+00, 1.9371333e+03, 1.2630667e+03, 1.7780000e+02, 4.4566667e+02
5.6940562e+00, 1.9357333e+03, 1.2630667e+03, 1.8606667e+02, 4.4386667e+02
5.6950374e+00, 1.9416667e+03, 1.2690667e+03, 1.9713333e+02, 4.4060000e+02
5.6960444e+00, 1.9430667e+03, 1.2690667e+03, 2.0586667e+02, 4.4060000e+02
5.6970513e+00, 1.9371333e+03, 1.2626000e+03, 2.1180000e+02, 4.4060000e+02
5.6980583e+00, 1.9366667e+03, 1.2612000e+03, 2.1226667e+02, 4.4060000e+02
5.6990395e+00, 1.9357333e+03, 1.2612000e+03, 2.1366667e+02, 4.4293333e+02
5.7000464e+00, 1.9366667e+03, 1.2626000e+03, 2.1366667e+02, 4.4520000e+02
5.7010534e+00, 1.9403333e+03, 1.2667333e+03, 2.0586667e+02, 4.4566667e+02
5.7020346e+00, 1.9408000e+03, 1.2681333e+03, 1.9346667e+02, 4.4660000e+02
5.7030415e+00, 1.9430667e+03, 1.2690667e+03, 1.9020000e+02, 4.4660000e+02
5.7040485e+00, 1.9454000e+03, 1.2713333e+03, 1.9760000e+02, 4.4660000e+02
5.7050555e+00, 1.9458667e+03, 1.2727333e+03, 2.0260000e+02, 4.4753333e+02
5.7060367e+00, 1.9490667e+03, 1.2727333e+03, 2.0213333e+02, 4.5026667e+02
5.7070436e+00, 1.9513333e+03, 1.2727333e+03, 2.0126667e+02, 4.5300000e+02
5.7080506e+00, 1.9513333e+03, 1.2713333e+03, 2.0493333e+02, 4.5673333e+02
5.7090576e+00, 1.9527333e+03, 1.2713333e+03, 2.0720000e+02, 4.6086667e+02
5.7100387e+00, 1.9550000e+03, 1.2740667e+03, 2.0446667e+02, 4.6313333e+02
5.7110457e+00, 1.9541333e+03, 1.2764000e+03, 2.0353333e+02, 4.6586667e+02
5.7120527e+00, 1.9518000e+03, 1.2754667e+03, 2.0813333e+02, 4.6820000e+02
5.7130338e+00, 1.9513333e+03, 1.2736667e+03, 2.0953333e+02, 4.7093333e+02
5.7140408e+00, 1.9504000e+03, 1.2736667e+03, 2.0813333e+02, 4.7420000e+02
5.7150478e+00, 1.9495333e+03, 1.2740667e+03, 2.1000000e+02, 4.7920000e+02
5.7160548e+00, 1.9504000e+03, 1.2750000e+03, 2.1366667e+02, 4.8426667e+02
5.7170359e+00, 1.9513333e+03, 1.2727333e+03, 2.1873333e+02, 4.8700000e+02
5.7180429e+00, 1.9527333e+03, 1.2704000e+03, 2.2786667e+02, 4.8933333e+02
5.7190499e+00, 1.9578000e+03, 1.2740667e+03, 2.3340000e+02, 4.8980000e+02
5.7200569e+00, 1.9605333e+03, 1.2773333e+03, 2.3660000e+02, 4.9120000e+02
5.7210380e+00, 1.9614667e+03, 1.2773333e+03, 2.4400000e+02, 4.9486667e+02
5.7220450e+00, 1.9614667e+03, 1.2786667e+03, 2.5640000e+02, 4.9760000e+02
5.7230520e+00, 1.9586667e+03, 1.2791333e+03, 2.6786667e+02, 4.9986667e+02
5.7240589e+00, 1.9568667e+03, 1.2810000e+03, 2.7473333e+02, 4.9900000e+02
5.7250401e+00, 1.9600667e+03, 1.2851333e+03, 2.7980000e+02, 4.9760000e+02
5.7260471e+00, 1.9591333e+03, 1.2883333e+03, 2.8760000e+02, 4.9853333e+02
5.7270540e+00, 1.9568667e+03, 1.2860667e+03, 2.9453333e+02, 4.9986667e+02
5.7280352e+00, 1.9614667e+03, 1.2865333e+03, 2.9633333e+02, 5.0400000e+02
5.7290422e+00, 1.9665333e+03, 1.2888000e+03, 2.9453333e+02, 5.0586667e+02
5.7300492e+00, 1.9678667e+03, 1.2860667e+03, 2.8993333e+02, 5.0493333e+02
5.7310561e+00, 1.9702000e+03, 1.2823333e+03, 2.8713333e+02, 5.0633333e+02
5.7320373e+00, 1.9738667e+03, 1.2851333e+03, 2.8853333e+02, 5.0906667e+02
5.7330443e+00, 1.9752667e+03, 1.2910667e+03, 2.8993333e+02, 5.1273333e+02
5.7340512e+00, 1.9724667e+03, 1.2910667e+03, 2.8486667e+02, 5.1506667e+02
5.7350582e+00, 1.9715333e+03, 1.2897333e+03, 2.8260000e+02, 5.1733333e+02
5.7360394e+00, 1.9775333e+03, 1.2934000e+03, 2.8626667e+02, 5.1920000e+02
5.7370463e+00, 1.9802667e+03, 1.2993333e+03, 2.8760000e+02, 5.2013333e+02
5.7380533e+00, 1.9784667e+03, 1.2970667e+03, 2.8853333e+02, 5.2426667e+02
5.7390345e+00, 1.9766000e+03, 1.2948000e+03, 2.8853333e+02, 5.3020000e+02
5.7400414e+00, 1.9789333e+03, 1.3021333e+03, 2.8166667e+02, 5.3160000e+02
5.7410484e+00, 1.9802667e+03, 1.3012000e+03, 2.7293333e+02, 5.3300000e+02
5.7420554e+00, 1.9802667e+03, 1.2984667e+03, 2.6740000e+02, 5.3760000e+02
5.7430366e+00, 1.9840000e+03, 1.3044000e+03, 2.6146667e+02, 5.3760000e+02
5.7440435e+00, 1.9840000e+03, 1.3067333e+03, 2.5180000e+02, 5.3806667e+02
5.7450505e+00, 1.9802667e+03, 1.3030667e+03, 2.4813333e+02, 5.4540000e+02
5.7460575e+00, 1.9821333e+03, 1.3067333e+03, 2.5500000e+02, 5.4953333e+02
5.7470386e+00, 1.9858000e+03, 1.3122000e+03, 2.5546667e+02, 5.4953333e+02
5.7480456e+00, 1.9848667e+03, 1.3122000e+03, 2.4900000e+02, 5.5180000e+02
5.7490526e+00, 1.9840000e+03, 1.3154667e+03, 2.4900000e+02, 5.5320000e+02
5.7500337e+00, 1.9848667e+03, 1.3196000e+03, 2.5313333e+02, 5.5460000e+02
5.7510407e+00, 1.9848667e+03, 1.3196000e+03, 2.5500000e+02, 5.5960000e+02
5.7520477e+00, 1.9840000e+03, 1.3214000e+03, 2.5546667e+02, 5.6420000e+02
5.7530547e+00, 1.9848667e+03, 1.3232667e+03, 2.5773333e+02, 5.6746667e+02
5.7540358e+00, 1.9876667e+03, 1.3246667e+03, 2.6186667e+02, 5.7113333e+02
5.7550428e+00, 1.9945333e+03, 1.3306000e+03, 2.6420000e+02, 5.7246667e+02
5.7560498e+00, 1.9996000e+03, 1.3356667e+03, 2.6513333e+02, 5.7433333e+02
5.7570568e+00, 1.9972667e+03, 1.3356667e+03, 2.6420000e+02, 5.7753333e+02
5.7580379e+00, 1.9972667e+03, 1.3416667e+03, 2.6420000e+02, 5.8213333e+02
5.7590449e+00, 2.0023333e+03, 1.3522000e+03, 2.6646667e+02, 5.8260000e+02
5.7600519e+00, 2.0046667e+03, 1.3540667e+03, 2.6880000e+02, 5.8353333e+02
5.7610588e+00, 2.0055333e+03, 1.3526667e+03, 2.6926667e+02, 5.8720000e+02
5.7620400e+00, 2.0106000e+03, 1.3577333e+03, 2.7386667e+02, 5.8720000e+02
5.7630470e+00, 2.0134000e+03, 1.3609333e+03, 2.8166667e+02, 5.8906667e+02
5.7640539e+00, 2.0060000e+03, 1.3549333e+03, 2.8533333e+02, 5.9360000e+02
5.7650351e+00, 2.0010000e+03, 1.3504000e+03, 2.9086667e+02, 5.9733333e+02
5.7660421e+00, 2.0032667e+03, 1.3526667e+03, 2.9586667e+02, 6.0006667e+02
5.7670491e+00, 2.0060000e+03, 1.3563333e+03, 2.9633333e+02, 6.0146667e+02
5.7680560e+00, 2.0074000e+03, 1.3586667e+03, 2.9586667e+02, 5.9866667e+02
5.7690372e+00, 2.0106000e+03, 1.3577333e+03, 2.9633333e+02, 5.9913333e+02
5.7700442e+00, 2.0110667e+03, 1.3549333e+03, 3.0506667e+02, 6.0606667e+02
5.7710511e+00, 2.0096667e+03, 1.3558667e+03, 3.1793333e+02, 6.0880000e+02
5.7720581e+00, 2.0074000e+03, 1.3558667e+03, 3.2486667e+02, 6.1060000e+02
5.7730393e+00, 2.0060000e+03, 1.3540667e+03, 3.2346667e+02, 6.1386667e+02
5.7740462e+00, 2.0074000e+03, 1.3572667e+03, 3.1333333e+02, 6.1386667e+02
5.7750532e+00, 2.0106000e+03, 1.3609333e+03, 2.9500000e+02, 6.1293333e+02
5.7760344e+00, 2.0129333e+03, 1.3646000e+03, 2.7660000e+02, 6.1433333e+02
5.7770413e+00, 2.0134000e+03, 1.3669333e+03, 2.6146667e+02, 6.1433333e+02
5.7780483e+00, 2.0120000e+03, 1.3650667e+03, 2.4946667e+02, 6.1800000e+02
5.7790553e+00, 2.0110667e+03, 1.3632000e+03, 2.4073333e+02, 6.2073333e+02
5.7800365e+00, 2.0120000e+03, 1.3669333e+03, 2.2700000e+02, 6.2073333e+02
